id,forecast_time,forecast,site,seller_site,product_id
6ac883e7-4994-4b87-a8ab-4d478c69ed7d,2025-03-23T01:42:28.820603,0.3334043622016907,Yahoo! Shopping,YURAストア,113
f3e15628-8e8c-4d52-b44e-842c27eb3a67,2025-03-23T01:44:34.729467,0.3334043622016907,Yahoo! Shopping,YURAストア,113
e1aa93b4-0826-42ca-9f36-f9bc84edad58,2025-03-23T16:02:34.006559,0.3334043622016907,Yahoo! Shopping,YURAストア,113
2427addc-1128-46b7-9853-bcb4161f72c3,2025-03-23T16:03:18.529152,0.3334043622016907,Yahoo! Shopping,YURAストア,113
bfe4b9a3-ce06-4a89-b637-401f4e257398,2025-03-23T16:06:03.318410,0.7077370882034302,Yahoo! Shopping,YURAストア,113
22bd2922-da1d-4a33-8b76-0eddd9604db5,2025-03-23T16:07:14.997072,0.7077370882034302,Yahoo! Shopping,YURAストア,113
1fa70557-5442-40dc-9ae6-44aafb559282,2025-03-23T16:25:33.953672,0.7077370882034302,Yahoo! Shopping,YURAストア,113
2a5eab11-8a17-4444-8bde-f14d65db157e,2025-03-24T04:15:07.121624,0.7077370882034302,Yahoo! Shopping,YURAストア,113
21c4bb12-1a1c-43db-9efe-5b046acb889e,2025-03-24T06:20:18.378347,0.7077370882034302,Yahoo! Shopping,YURAストア,113
ddf5d173-0659-401e-9375-27dcca660046,2025-03-24T09:48:43.496602,0.7077370882034302,Yahoo! Shopping,YURAストア,113
eb096c8d-7d0e-46c4-8785-a79dad20a7fa,2025-03-25T03:38:01.935397,0.7077370882034302,Yahoo! Shopping,YURAストア,113
ac6a36dc-9bb9-420f-8f50-bb430c0ea261,2025-03-25T03:39:52.795155,0.7077370882034302,Yahoo! Shopping,YURAストア,113
4eecd220-e580-4038-893b-4acced9c40cf,2025-03-25T03:51:31.809713,0.7077370882034302,Yahoo! Shopping,YURAストア,113
a822883f-341e-4b7c-81da-e428ad60f670,2025-03-25T03:54:29.183421,0.7077370882034302,Yahoo! Shopping,YURAストア,113
b7510449-1d74-40ee-8d98-e8efa2837f7b,2025-03-25T05:41:17.499173,0.7077370882034302,Yahoo! Shopping,YURAストア,113
3a24a86a-84e5-4c79-88f9-80259e8c82c2,2025-03-25T05:54:01.406374,0.7077370882034302,Yahoo! Shopping,YURAストア,113
fefc9dfa-a4f7-4f33-b2a2-fe3ca1b44618,2025-03-25T05:58:09.724689,0.7077370882034302,Yahoo! Shopping,YURAストア,113
9165065e-5ef0-4074-a379-63ff95afb9d3,2025-03-25T06:00:04.395373,0.7077370882034302,Yahoo! Shopping,YURAストア,113
22e3f74f-bc83-4f44-99a2-731a396f4361,2025-03-25T06:02:13.861261,0.7077370882034302,Yahoo! Shopping,YURAストア,113
3fcce8aa-4690-488c-9cfa-d8cbda0200df,2025-03-25T07:00:38.168521,0.7077370882034302,Yahoo! Shopping,YURAストア,113
13e987a5-89e2-400f-b94b-42e1e34b9ee5,2025-03-25T10:00:31.880819,0.7077370882034302,Yahoo! Shopping,YURAストア,113
2a7186ea-2df4-49ab-aa2f-ab34be8ac424,2025-03-25T10:06:00.053830,0.7077370882034302,Yahoo! Shopping,YURAストア,113
8ffae7e2-8286-4a00-a163-0455b811b793,2025-03-25T11:00:33.921236,0.7077370882034302,Yahoo! Shopping,YURAストア,113
88aef7a2-01ae-4679-9625-f533b1c66542,2025-03-25T11:06:03.007505,0.7077370882034302,Yahoo! Shopping,YURAストア,113
e62fe8c0-6316-4dc6-b21e-56611788968b,2025-03-25T12:00:30.120997,0.7077370882034302,Yahoo! Shopping,YURAストア,113
16bc2bfe-31b8-4492-a40c-b9e806c9de20,2025-03-25T12:05:59.981907,0.7077370882034302,Yahoo! Shopping,YURAストア,113
a5bd397c-ad53-4d5b-a957-fbb2f5e9018b,2025-03-25T13:00:31.690562,0.7077370882034302,Yahoo! Shopping,YURAストア,113
c9c89a12-5550-417c-8c68-8ba25871aef8,2025-03-25T13:05:59.407256,0.7077370882034302,Yahoo! Shopping,YURAストア,113
44f4f541-32f0-4eed-be6b-405aa592f0a3,2025-03-25T14:00:32.782471,0.7077370882034302,Yahoo! Shopping,YURAストア,113
659bbd08-fe02-47dc-8ca1-650bd0414f05,2025-03-25T14:05:59.210090,0.7077370882034302,Yahoo! Shopping,YURAストア,113
d9db46bf-fc13-4506-bd42-4b7e04da338d,2025-03-25T15:00:32.688862,0.707737147808075,Yahoo! Shopping,YURAストア,113
adb781cf-db67-4be6-b4cf-e959fc628ece,2025-03-25T15:06:00.524397,0.707737147808075,Yahoo! Shopping,YURAストア,113
c041adbc-6c4b-4a8d-b2d9-ed20d5df64c4,2025-03-25T16:00:30.528876,0.7077370882034302,Yahoo! Shopping,YURAストア,113
ca4436de-3a58-4ec3-ab57-ef839c009bee,2025-03-25T16:05:58.861718,0.7077370882034302,Yahoo! Shopping,YURAストア,113
7540e63b-85e2-4e13-92fe-f39657735b68,2025-03-25T17:00:32.674035,0.7077370882034302,Yahoo! Shopping,YURAストア,113
4e978e8b-a13a-48d1-a6db-0e3aa199783e,2025-03-25T17:06:00.251325,0.7077370882034302,Yahoo! Shopping,YURAストア,113
fab50f79-6133-433d-8eb8-0102031d217b,2025-03-25T18:00:31.234094,0.7077370882034302,Yahoo! Shopping,YURAストア,113
2d77688b-1790-4571-aad3-938b938895d2,2025-03-25T18:06:02.193790,0.7077370882034302,Yahoo! Shopping,YURAストア,113
4c52b611-5c5b-4725-9d21-86e1c7c2d424,2025-03-25T20:30:40.663919,0.7077370882034302,Yahoo! Shopping,YURAストア,113
eb5e93c4-f6ef-49e6-af99-4a1b11a240c8,2025-03-26T01:34:22.071982,0.7077370882034302,Yahoo! Shopping,YURAストア,113
2ef96efc-fd18-4ec3-b987-3c8088abd275,2025-03-26T01:36:24.918550,0.7077370882034302,Yahoo! Shopping,YURAストア,113
dab67263-8922-4a16-9a22-71bf7a285915,2025-03-26T01:42:37.344907,0.7077370882034302,Yahoo! Shopping,YURAストア,113
fb2f68ca-16e1-413d-886b-12e42f77ea8b,2025-03-26T08:24:53.296528,0.7077370882034302,Yahoo! Shopping,YURAストア,113
b4c248ab-cb29-42f4-9157-0390a9f0f258,2025-03-26T09:00:37.495052,0.7077370882034302,Yahoo! Shopping,YURAストア,113
