id,forecast_time,forecast,site,seller_site,product_id
aabeac07-e5d7-435d-943c-dab7cb83f4b2,2025-03-23T01:42:28.452489,0.4389798641204834,Yahoo! Shopping,アイムロワ,1005-1148
1d05864b-89e1-4dbe-838c-68ba7090043e,2025-03-23T01:44:34.366839,0.4389798641204834,Yahoo! Shopping,アイムロワ,1005-1148
d542bb9b-1395-40f3-b2e4-d295b955ca08,2025-03-23T16:02:33.910241,0.4389798641204834,Yahoo! Shopping,アイムロワ,1005-1148
a2ab74d4-6bf9-40ca-ba13-4ddc3363076d,2025-03-23T16:03:18.490566,0.4389798641204834,Yahoo! Shopping,アイムロワ,1005-1148
0e733290-e22d-4bee-9751-a9e245b520a9,2025-03-23T16:06:03.201695,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
a10873d9-e99f-43f8-ac82-b9e3497e8093,2025-03-23T16:07:14.920950,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
a1181a32-b03e-4741-b6e8-091d1fdbbf7f,2025-03-23T16:25:33.877067,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
16d78a91-ae94-4e20-9e5d-d8eaf4a5149c,2025-03-24T04:15:07.067082,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
2d756e32-8d48-48f3-b0c0-34e0b46bd0f7,2025-03-24T06:20:18.322375,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
7396d212-ee8d-4e59-827e-edaf8c842298,2025-03-24T09:48:43.699048,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
fe047e7c-2d4f-48e0-a790-3df85eaf9778,2025-03-25T03:38:02.333575,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
1a370dc2-40cd-4770-b883-c9eb17c522c3,2025-03-25T03:39:53.332171,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
87d9f253-2858-4f8b-87f1-9ff88a0e2e6c,2025-03-25T03:51:32.205285,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
8e125875-2e16-467b-9cbc-f1fb57874698,2025-03-25T03:54:29.644814,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
ee530e4c-644d-4505-b96d-c87a104c9193,2025-03-25T05:41:17.903384,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
e149d536-1a57-4520-834d-ba58ceaf1eab,2025-03-25T05:54:01.713877,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
8dc7aa71-8b93-4e61-b312-014bb1d3d3bd,2025-03-25T05:58:10.034132,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
4b1e026d-53f2-44e8-8f27-88375c5fa610,2025-03-25T06:00:04.628951,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
69927948-ebf6-420c-b746-76b5046f80cb,2025-03-25T06:02:14.098835,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
2fbcc7d0-e1e6-460f-832c-4c31fa9f43d5,2025-03-25T07:00:38.584805,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
71895aa9-87b4-46a3-87e3-903851e0069a,2025-03-25T10:00:32.006176,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
6225b0c5-68f6-4dae-a101-bca444bce784,2025-03-25T10:06:00.249990,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
3cda1ff1-1116-4a46-84c1-1ea83c34cb4b,2025-03-25T11:00:34.133957,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
bb3789c8-1cea-44dd-a20b-a6f22cadd5a6,2025-03-25T11:06:03.643660,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
10880d79-559d-4b7a-a985-92d2910074cd,2025-03-25T12:00:30.277440,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
5c37dc09-9e69-4c2c-935c-0550d8e5dd8d,2025-03-25T12:06:00.289511,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
986e6481-58b8-466c-840f-eb080484b8b9,2025-03-25T13:00:31.990691,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
b7abf864-4375-414e-9d48-5536482804c8,2025-03-25T13:05:59.614506,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
3b4e1456-7503-4b42-9459-cdcd4436dce3,2025-03-25T14:00:32.952387,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
a3cf9a87-ff3e-40d4-aa7f-302c0253e2c2,2025-03-25T14:05:59.328044,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
6d44d57e-24c8-48b7-b84d-3de1c40d679d,2025-03-25T15:00:32.822598,0.9077741503715515,Yahoo! Shopping,アイムロワ,1005-1148
4e56bbf3-711e-48b2-80af-3c84289cb5ce,2025-03-25T15:06:00.794354,0.9077741503715515,Yahoo! Shopping,アイムロワ,1005-1148
d9b96d2c-d7db-416e-920b-8b319a755031,2025-03-25T16:00:30.736040,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
76ecb6e5-0216-4cf3-bc6b-61ab89216cfe,2025-03-25T16:05:58.994394,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
be5b5ea8-44cd-4fb9-b121-0d4eab2dbf23,2025-03-25T17:00:32.872005,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
31a9e571-8b2c-4814-bad0-a11617dd3745,2025-03-25T17:06:00.558986,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
e9ed1a63-18a4-46ff-a553-3b1f2e3801fd,2025-03-25T18:00:31.537550,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
4d2fd511-4445-4bb7-bd5f-affdf329809e,2025-03-25T18:06:02.473353,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
8fa81e71-c3db-4122-86b3-f5e5a10ee032,2025-03-25T20:30:40.910630,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
0b85a621-47fc-4545-a542-19c151f87025,2025-03-26T01:34:22.194312,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
48db4352-8a9b-4b5c-876c-c1b42e746edd,2025-03-26T01:36:25.057545,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
3522d82e-e04d-4caa-a26c-55b5c3a6dc55,2025-03-26T01:42:37.461775,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
e7c24cdb-54c0-41b8-a913-3d3adb6124a6,2025-03-26T08:24:53.392466,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
9f069e8b-ae7b-4d06-a3f5-f013320adb14,2025-03-26T09:00:37.584781,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
d8aee681-79c3-464a-aaa4-d3c32e1d7e6d,2025-03-26T10:00:30.372070,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
3de59e6d-de86-4b64-988c-82a14e135736,2025-03-26T11:00:31.163028,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
4d189681-36f7-40b8-a2ef-012b36e4b0a5,2025-03-26T12:00:29.257927,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
1ca17992-e2af-40b2-b87a-3e55a34626a1,2025-03-26T13:00:30.327281,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
916b217b-89b8-4e97-875e-fbef5de1a724,2025-03-26T13:13:40.362496,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
29813233-5b63-4a19-aade-e7f27684f9bd,2025-03-26T14:00:33.011253,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
1518de2f-082f-48fd-bdc3-c9a0152b3765,2025-03-26T15:00:30.989625,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
5e719ce4-bc96-4d02-b658-149f4a5f01d8,2025-03-26T16:00:35.916373,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
a96283d6-9c6e-41b0-8edd-ef8537746e2e,2025-03-26T17:00:36.314279,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
5233e1e8-c35c-486e-b7df-bdde86f21427,2025-03-26T18:00:33.797429,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
4a6d3d2c-47ae-47a4-aa68-38648feb04c6,2025-03-26T19:51:17.871767,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
b5e1ad89-4c0d-4595-a4a1-86d063ff620c,2025-03-26T20:00:36.126310,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
56e84b99-266c-4d8e-8d05-05f81e5638ca,2025-03-26T21:00:36.432208,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
cc58b936-a7ef-4727-809f-fe65db5ebb20,2025-03-26T21:05:14.670284,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
5f7c136f-1da9-41d9-8fd5-aa343781e591,2025-03-28T00:45:00.748472,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
082cf61a-d053-4a16-9336-0855dfced6e6,2025-03-28T00:56:33.786294,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
26237dc2-ec58-4a00-ad89-e94939720580,2025-03-28T01:00:18.051670,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
f400ebb3-b0fe-4129-b96a-fa55b3b701d2,2025-03-28T01:00:44.271010,0.907774031162262,Yahoo! Shopping,アイムロワ,1005-1148
7b8b3448-ee14-4630-97cf-af1db8a95cab,2025-03-28T01:10:38.841099,0.9077741503715515,Yahoo! Shopping,アイムロワ,1005-1148
927ccb25-a72e-47e8-80ec-c38edc23b539,2025-03-28T01:20:41.018924,0.9077741503715515,Yahoo! Shopping,アイムロワ,1005-1148
