id,forecast_time,forecast,site,seller_site,product_id
b6a2eaa1-1caa-4421-b84c-2888fb39789e,2025-03-23T09:32:57.405965,0.04330511391162872,Yahoo! Shopping,,1005-1140
bb7fc2ac-1036-43bb-8183-5e31ad36c822,2025-03-23T11:36:46.203509,0.13437418639659882,Yahoo! Shopping,,1005-1140
c9681321-a5c4-459a-9a28-0d5da0777aaa,2025-03-23T12:53:15.413206,0.13437418639659882,Yahoo! Shopping,,1005-1140
40ed2284-5a22-4fa5-a7ce-76f8ddc5a8dc,2025-03-23T13:53:45.282629,0.13437418639659882,Yahoo! Shopping,,1005-1140
5bcc7519-4304-42f8-9f6e-691e9e807b7a,2025-03-23T14:54:14.960695,0.13437418639659882,Yahoo! Shopping,,1005-1140
c95f66f7-713d-4ac9-8057-0bb4783f0ef2,2025-03-23T14:56:06.709306,0.13437418639659882,Yahoo! Shopping,,1005-1140
549e3e8f-9b47-4408-92d4-af4415973aee,2025-03-23T15:48:03.687636,0.13437418639659882,Yahoo! Shopping,,1005-1140
a5b6d0af-2561-4bd6-8813-d9b0f0a96bba,2025-03-23T16:00:34.912976,0.13437418639659882,Yahoo! Shopping,,1005-1140
