id,forecast_time,forecast,site,seller_site,product_id
8629658a-41e7-4040-882c-ae8771fb10df,2025-03-23T09:32:57.741888,0.02729203924536705,Yahoo! Shopping,,ayacha-500
e1d3976e-a344-4841-8270-6073c98b3b11,2025-03-23T11:36:46.861205,0.02729203924536705,Yahoo! Shopping,,ayacha-500
3163870c-2dfe-4192-a270-b581c0878cc9,2025-03-23T12:53:15.885236,0.09348319470882416,Yahoo! Shopping,,ayacha-500
048ca9ec-5afa-4db8-98f8-f7ab5af807d8,2025-03-23T13:53:46.099492,0.09348319470882416,Yahoo! Shopping,,ayacha-500
14199c07-7f2f-4e47-9773-87e7315939a6,2025-03-23T14:54:15.431519,0.09348319470882416,Yahoo! Shopping,,ayacha-500
987e0166-429f-4f09-a22e-b4d98a73a71f,2025-03-23T14:56:07.312082,0.09348319470882416,Yahoo! Shopping,,ayacha-500
ac427265-2a5d-4e0b-9848-d766184b15d8,2025-03-23T15:48:04.328521,0.09348319470882416,Yahoo! Shopping,,ayacha-500
678ed541-4bab-44fe-9f27-eb752fd3246b,2025-03-23T16:00:35.697424,0.09348319470882416,Yahoo! Shopping,,ayacha-500
