id,forecast_time,forecast,site,seller_site,product_id
84266a99-b210-42b1-a3a2-2a2034766f88,2025-03-23T01:42:28.405742,0.43447020649909973,Yahoo! Shopping,プラムテラスネット,brksndr-500
edb65269-ca87-438f-9981-8b9668fdd31d,2025-03-23T01:44:34.309677,0.43447020649909973,Yahoo! Shopping,プラムテラスネット,brksndr-500
5dd94f4c-475b-4992-bd26-773395791142,2025-03-23T16:02:33.801926,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
4fe87bfb-b8ab-44ba-839c-607ffc9dccea,2025-03-23T16:03:18.448327,0.43447020649909973,Yahoo! Shopping,プラムテラスネット,brksndr-500
dc9e6e5e-2d9c-4974-aa3b-cb85d9d97ba2,2025-03-23T16:06:03.118251,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
d11adce9-1665-43e9-8dc3-c67a5d72aaf1,2025-03-23T16:07:14.872532,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
26f5ad91-d185-498e-84cb-b10af8e606db,2025-03-23T16:25:33.803305,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
eaae4dac-e1bb-4ca6-91af-4c4fb333a8de,2025-03-24T04:15:07.001704,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
c25c812f-03c9-4376-9962-35a42728ef0b,2025-03-24T06:20:18.231677,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
49def6ab-b398-4315-b708-912f684da27e,2025-03-24T09:48:43.776450,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
e669d778-2886-49bf-9486-522474d8cd0e,2025-03-25T03:38:02.534069,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
429395fd-e04e-449c-84c7-344c2c86d072,2025-03-25T03:39:53.535747,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
a8dcec79-cefa-4f0e-b346-e653c620aafa,2025-03-25T03:51:32.427681,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
bb510cdb-ef52-401a-8eee-8bbc2f992f78,2025-03-25T03:54:29.853163,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
dab71564-66cb-4950-b2aa-afccbb2654a0,2025-03-25T05:41:18.317450,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
284e8a7a-aa1f-4ab2-a90c-c83909bebdc0,2025-03-25T05:54:01.793974,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
98dfeb61-e843-4d4b-b3e7-4f368e728fc7,2025-03-25T05:58:10.113724,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
95f2f13c-c5ac-472a-881c-79c8680569fe,2025-03-25T06:00:04.693933,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
c030f4fb-c2d3-491a-9739-bb99495019ff,2025-03-25T06:02:14.180413,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
01c23973-d5d0-45d1-97fa-5184caffd5f0,2025-03-25T07:00:38.789674,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
c348f6b2-1ae8-4d80-ae31-6a6e1aca2fc8,2025-03-25T10:00:32.088333,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
43244c23-5b29-4b8a-bf03-c342ef41e498,2025-03-25T10:06:00.369531,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
11f46417-97d3-4e1a-b6c6-f91c389c574b,2025-03-25T11:00:34.253907,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
4087798f-a838-4f4f-b637-a91a01f42f62,2025-03-25T11:06:03.847195,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
11d02366-1dfb-4115-97a0-e6876a14a5b6,2025-03-25T12:00:30.374573,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
a5cff6b3-191f-4f57-8727-39c0b118b8e2,2025-03-25T12:06:00.462033,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
7c0afe5d-f188-4c1a-a161-2d3e602e57aa,2025-03-25T13:00:32.150563,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
fc2a8eb7-11a7-4216-974e-8c6dd4c766cf,2025-03-25T13:05:59.777814,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
5265cb0e-9698-4b25-a035-599efbb69d72,2025-03-25T14:00:33.047826,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
b7cd89f1-ed10-4e4a-984a-cbb25d6eb1ac,2025-03-25T14:05:59.393211,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
86cf7889-7751-429d-ba72-ad7f69b3d4ec,2025-03-25T15:00:32.968486,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
79a5682d-6245-4f01-b59c-43b9ba81b052,2025-03-25T15:06:01.006491,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
71476c6f-2783-4c2b-9c2f-94dbadc87802,2025-03-25T16:00:30.846402,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
86ff3231-71c0-4ab2-ae2c-ae81ecac7264,2025-03-25T16:05:59.083422,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
2813c9c9-2720-48cb-803e-2fc3aaeccc88,2025-03-25T17:00:32.992370,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
ad4119fa-0aba-442b-abd1-93e393e7e8b0,2025-03-25T17:06:00.771097,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
b4b01c11-b5a9-4126-bd52-f4630d41808b,2025-03-25T18:00:31.858747,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
09aef9c1-00dc-48b2-9f69-067f07d816c7,2025-03-25T18:06:02.683344,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
74188c6b-5c11-4968-9576-a94efe13128c,2025-03-25T20:30:41.117841,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
f9561ebf-1891-4be3-9af5-551806751705,2025-03-26T01:34:22.269094,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
2e6c4e9a-01de-4950-b1c8-1a3fad85a5ca,2025-03-26T01:36:25.168934,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
ab3929b5-025b-4078-b920-7a3dfee277d0,2025-03-26T01:42:37.530266,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
39f01444-d466-41ef-a783-00747a7264b2,2025-03-26T08:24:53.471915,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
c0eb45f4-19cc-4172-9719-4d3b72561df3,2025-03-26T09:00:37.715514,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
35125219-7438-4282-ad3c-217ae185ec1e,2025-03-26T10:00:30.491107,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
602c9208-6bb9-4361-a12c-4577d08fdd79,2025-03-26T11:00:31.312365,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
225b7274-a86e-4b91-b300-0c3743794050,2025-03-26T12:00:29.403391,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
4c241fb7-a360-4418-a64c-9fe891e1a279,2025-03-26T13:00:30.412225,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
3616ce62-f118-42fb-be41-33b897558ef1,2025-03-26T13:13:40.522903,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
861cb339-1768-413c-bfe7-aed7e595bec8,2025-03-26T14:00:33.140338,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
13853b7c-1a1d-457b-a198-764abcf95edf,2025-03-26T15:00:31.098558,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
7516c829-cc4b-49c4-864a-0966dcd1ab59,2025-03-26T16:00:36.104124,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
a745a800-b777-4af9-bc23-5c18bc6e5ab0,2025-03-26T17:00:36.453816,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
5af2e19b-95e8-4e7e-a451-e9068d7e7979,2025-03-26T18:00:33.911797,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
e5691a20-ad4e-4431-a828-6e5dd27507b9,2025-03-26T19:51:18.029210,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
80832c9a-9c11-4047-aabe-0734f03b2536,2025-03-26T20:00:36.429175,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
8be3d093-55a9-404f-af58-5cb3c562be3c,2025-03-26T21:00:36.638020,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
aa5d89b3-9444-4016-ba7f-94e6d61e7b88,2025-03-26T21:05:14.806714,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
457c9930-ffcd-4f1d-ac2b-7ff9f5c72a87,2025-03-28T00:45:00.855301,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
3e5c4bc9-5b62-44f3-8951-4cf537b0acfa,2025-03-28T00:56:33.900647,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
b0544f36-62a7-4dea-a715-65cfa42b071d,2025-03-28T01:00:18.150964,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
bc3b5100-7d83-4dcd-bbc9-bf409b02a65e,2025-03-28T01:00:44.358491,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
2b89dc5e-12f0-4aef-8f99-4ef1b294d575,2025-03-28T01:10:38.962179,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
c2b61cde-a398-4f23-98c3-4485c9daab37,2025-03-28T01:20:41.325996,1.0064996480941772,Yahoo! Shopping,プラムテラスネット,brksndr-500
